Academic Year	Aggregate Level	County Code	District Code	School Code	County Name	District Name	School Name	Charter School	DASS	Reporting Category	Cumulative Enrollment	Homeless Student Enrollment	Temporarily Doubled Up	Temporary Shelters	Hotels/Motels	Temporarily Unsheltered	Missing/Unknown	Temporarily Doubled Up (percent)	Temporary Shelters (percent)	Hotels/Motels (percent)	Temporarily Unsheltered (percent)	Missing/Unknown (percent)
2022-23	T	00			State			No 	All	GR01	375535	17299	14690	1062	1010	537	0	84.9	6.1	5.8	3.1	0.0
2022-23	T	00			State			No 	No 	GR01	374409	17245	14660	1050	1002	533	0	85.0	6.1	5.8	3.1	0.0
2022-23	T	00			State			No 	Yes	GR01	1472	91	51	17	14	9	0	56.0	18.7	15.4	9.9	0.0
2022-23	T	00			State			Yes	All	GR01	48578	1280	998	126	93	63	0	78.0	9.8	7.3	4.9	0.0
2022-23	T	00			State			Yes	No 	GR01	48215	1259	985	126	87	61	0	78.2	10.0	6.9	4.8	0.0
2022-23	T	00			State			Yes	Yes	GR01	385	24	15	1	6	2	0	62.5	4.2	25.0	8.3	0.0
2022-23	T	00			State			All	All	GR02	422279	18239	15363	1110	1101	665	0	84.2	6.1	6.0	3.6	0.0
2022-23	T	00			State			All	No 	GR02	420950	18177	15323	1097	1093	664	0	84.3	6.0	6.0	3.7	0.0
2022-23	T	00			State			All	Yes	GR02	1778	125	78	22	19	6	0	62.4	17.6	15.2	4.8	0.0
2022-23	T	00			State			No 	All	GR02	377980	17399	14695	1046	1035	623	0	84.5	6.0	5.9	3.6	0.0
2022-23	T	00			State			No 	No 	GR02	376887	17344	14661	1033	1028	622	0	84.5	6.0	5.9	3.6	0.0
2022-23	T	00			State			No 	Yes	GR02	1419	98	61	19	13	5	0	62.2	19.4	13.3	5.1	0.0
2022-23	T	00			State			Yes	All	GR02	47708	1155	894	99	106	56	0	77.4	8.6	9.2	4.8	0.0
2022-23	T	00			State			Yes	No 	GR02	47375	1131	877	97	102	55	0	77.5	8.6	9.0	4.9	0.0
2022-23	T	00			State			Yes	Yes	GR02	362	28	18	3	6	1	0	64.3	10.7	21.4	3.6	0.0
2022-23	T	00			State			All	All	GR03	432251	19257	16252	1248	1130	626	1	84.4	6.5	5.9	3.3	0.0
2022-23	T	00			State			All	No 	GR03	430927	19186	16194	1241	1126	624	1	84.4	6.5	5.9	3.3	0.0
2022-23	T	00			State			All	Yes	GR03	1778	135	104	13	15	3	0	77.0	9.6	11.1	2.2	0.0
2022-23	T	00			State			No 	All	GR03	387443	18301	15492	1171	1067	570	1	84.7	6.4	5.8	3.1	0.0
2022-23	T	00			State			No 	No 	GR03	386379	18241	15445	1164	1063	568	1	84.7	6.4	5.8	3.1	0.0
2022-23	T	00			State			No 	Yes	GR03	1378	108	83	12	11	2	0	76.9	11.1	10.2	1.9	0.0
2022-23	T	00			State			Yes	All	GR03	48151	1263	978	122	92	71	0	77.4	9.7	7.3	5.6	0.0
2022-23	T	00			State			Yes	No 	GR03	47782	1238	959	121	88	70	0	77.5	9.8	7.1	5.7	0.0
2022-23	T	00			State			Yes	Yes	GR03	400	27	21	1	4	1	0	77.8	3.7	14.8	3.7	0.0
2022-23	T	00			State			All	All	GR04	436839	19632	16527	1193	1240	669	3	84.2	6.1	6.3	3.4	0.0
2022-23	T	00			State			All	No 	GR04	435517	19572	16489	1184	1230	666	3	84.2	6.0	6.3	3.4	0.0
2022-23	T	00			State			All	Yes	GR04	1799	126	83	21	16	6	0	65.9	16.7	12.7	4.8	0.0
2022-23	T	00			State			No 	All	GR04	392528	18769	15834	1126	1186	620	3	84.4	6.0	6.3	3.3	0.0
2022-23	T	00			State			No 	No 	GR04	391457	18719	15803	1117	1179	617	3	84.4	6.0	6.3	3.3	0.0
2022-23	T	00			State			No 	Yes	GR04	1403	97	61	20	11	5	0	62.9	20.6	11.3	5.2	0.0
2022-23	T	00			State			Yes	All	GR04	47725	1187	909	113	100	65	0	76.6	9.5	8.4	5.5	0.0
2022-23	T	00			State			Yes	No 	GR04	47353	1160	889	112	95	64	0	76.6	9.7	8.2	5.5	0.0
2022-23	T	00			State			Yes	Yes	GR04	399	29	22	1	5	1	0	75.9	3.4	17.2	3.4	0.0
2022-23	T	00			State			All	All	GR05	442351	19678	16603	1170	1220	684	1	84.4	5.9	6.2	3.5	0.0
2022-23	T	00			State			All	No 	GR05	441022	19616	16557	1163	1212	683	1	84.4	5.9	6.2	3.5	0.0
2022-23	T	00			State			All	Yes	GR05	1917	134	91	14	23	6	0	67.9	10.4	17.2	4.5	0.0
2022-23	T	00			State			No 	All	GR05	397569	18838	15940	1094	1163	640	1	84.6	5.8	6.2	3.4	0.0
2022-23	T	00			State			No 	No 	GR05	396552	18790	15906	1088	1156	639	1	84.7	5.8	6.2	3.4	0.0
2022-23	T	00			State			No 	Yes	GR05	1404	97	61	12	19	5	0	62.9	12.4	19.6	5.2	0.0
2022-23	T	00			State			Yes	All	GR05	48200	1158	898	114	92	54	0	77.5	9.8	7.9	4.7	0.0
2022-23	T	00			State			Yes	No 	GR05	47731	1123	870	112	88	53	0	77.5	10.0	7.8	4.7	0.0
2022-23	T	00			State			Yes	Yes	GR05	516	37	30	2	4	1	0	81.1	5.4	10.8	2.7	0.0
2022-23	T	00			State			All	All	GR06	447117	18706	15623	1211	1215	657	0	83.5	6.5	6.5	3.5	0.0
2022-23	T	00			State			All	No 	GR06	445456	18621	15571	1197	1202	651	0	83.6	6.4	6.5	3.5	0.0
2022-23	T	00			State			All	Yes	GR06	2847	220	140	32	35	13	0	63.6	14.5	15.9	5.9	0.0
2022-23	T	00			State			No 	All	GR06	395191	17741	14854	1128	1149	610	0	83.7	6.4	6.5	3.4	0.0
2022-23	T	00			State			No 	No 	GR06	394107	17694	14830	1114	1143	607	0	83.8	6.3	6.5	3.4	0.0
2022-23	T	00			State			No 	Yes	GR06	1801	120	72	26	15	7	0	60.0	21.7	12.5	5.8	0.0
2022-23	T	00			State			Yes	All	GR06	56876	1393	1059	146	126	62	0	76.0	10.5	9.0	4.5	0.0
2022-23	T	00			State			Yes	No 	GR06	55914	1303	999	141	106	57	0	76.7	10.8	8.1	4.4	0.0
2022-23	T	00			State			Yes	Yes	GR06	1051	103	68	8	21	6	0	66.0	7.8	20.4	5.8	0.0
2022-23	T	00			State			All	All	GR07	449386	17884	14872	1218	1174	620	0	83.2	6.8	6.6	3.5	0.0
2022-23	T	00			State			All	No 	GR07	447119	17743	14766	1206	1162	609	0	83.2	6.8	6.5	3.4	0.0
2022-23	T	00			State			All	Yes	GR07	5257	488	373	48	44	23	0	76.4	9.8	9.0	4.7	0.0
2022-23	T	00			State			No 	All	GR07	394775	16794	14003	1133	1095	563	0	83.4	6.7	6.5	3.4	0.0
2022-23	T	00			State			No 	No 	GR07	393484	16715	13943	1124	1090	558	0	83.4	6.7	6.5	3.3	0.0
2022-23	T	00			State			No 	Yes	GR07	3079	291	218	39	25	9	0	74.9	13.4	8.6	3.1	0.0
2022-23	T	00			State			Yes	All	GR07	61243	1649	1289	142	137	81	0	78.2	8.6	8.3	4.9	0.0
2022-23	T	00			State			Yes	No 	GR07	59245	1465	1143	133	120	69	0	78.0	9.1	8.2	4.7	0.0
2022-23	T	00			State			Yes	Yes	GR07	2210	205	162	10	19	14	0	79.0	4.9	9.3	6.8	0.0
2022-23	T	00			State			All	All	GR08	444927	17478	14464	1270	1096	648	0	82.8	7.3	6.3	3.7	0.0
2022-23	T	00			State			All	No 	GR08	441784	17294	14336	1248	1071	639	0	82.9	7.2	6.2	3.7	0.0
2022-23	T	00			State			All	Yes	GR08	7513	652	480	75	76	21	0	73.6	11.5	11.7	3.2	0.0
2022-23	T	00			State			No 	All	GR08	390272	16447	13653	1192	1017	585	0	83.0	7.2	6.2	3.6	0.0
2022-23	T	00			State			No 	No 	GR08	388616	16332	13571	1177	1004	580	0	83.1	7.2	6.1	3.6	0.0
2022-23	T	00			State			No 	Yes	GR08	4338	426	308	50	53	15	0	72.3	11.7	12.4	3.5	0.0
2022-23	T	00			State			Yes	All	GR08	61155	1600	1233	151	124	92	0	77.1	9.4	7.8	5.8	0.0
2022-23	T	00			State			Yes	No 	GR08	58192	1379	1065	125	102	87	0	77.2	9.1	7.4	6.3	0.0
2022-23	T	00			State			Yes	Yes	GR08	3251	240	181	28	25	6	0	75.4	11.7	10.4	2.5	0.0
2022-23	T	00			State			All	All	GR09	501383	18187	14870	1302	1159	856	0	81.8	7.2	6.4	4.7	0.0
2022-23	T	00			State			All	No 	GR09	469766	16166	13298	1112	1037	719	0	82.3	6.9	6.4	4.4	0.0
2022-23	T	00			State			All	Yes	GR09	42891	3039	2322	291	223	203	0	76.4	9.6	7.3	6.7	0.0
2022-23	T	00			State			No 	All	GR09	429472	15592	12787	1109	1014	682	0	82.0	7.1	6.5	4.4	0.0
2022-23	T	00			State			No 	No 	GR09	425323	15160	12454	1058	986	662	0	82.2	7.0	6.5	4.4	0.0
2022-23	T	00			State			No 	Yes	GR09	8636	916	677	109	79	51	0	73.9	11.9	8.6	5.6	0.0
2022-23	T	00			State			Yes	All	GR09	85509	3627	2867	283	236	241	0	79.0	7.8	6.5	6.6	0.0
2022-23	T	00			State			Yes	No 	GR09	51285	1455	1192	86	87	90	0	81.9	5.9	6.0	6.2	0.0
2022-23	T	00			State			Yes	Yes	GR09	35178	2259	1743	201	156	159	0	77.2	8.9	6.9	7.0	0.0
2022-23	T	00			State			All	All	GR10	501283	18836	14850	1962	1109	915	0	78.8	10.4	5.9	4.9	0.0
2022-23	T	00			State			All	No 	GR10	471835	16307	13518	1209	933	647	0	82.9	7.4	5.7	4.0	0.0
2022-23	T	00			State			All	Yes	GR10	48378	4009	2479	878	288	364	0	61.8	21.9	7.2	9.1	0.0
2022-23	T	00			State			No 	All	GR10	433271	16034	13306	1205	908	615	0	83.0	7.5	5.7	3.8	0.0
2022-23	T	00			State			No 	No 	GR10	426599	15420	12808	1154	867	591	0	83.1	7.5	5.6	3.8	0.0
2022-23	T	00			State			No 	Yes	GR10	14758	1405	1094	132	107	72	0	77.9	9.4	7.6	5.1	0.0
2022-23	T	00			State			Yes	All	GR10	84425	3959	2463	857	277	362	0	62.2	21.6	7.0	9.1	0.0
2022-23	T	00			State			Yes	No 	GR10	51290	1292	1023	101	95	73	0	79.2	7.8	7.4	5.7	0.0
2022-23	T	00			State			Yes	Yes	GR10	34599	2731	1488	760	187	296	0	54.5	27.8	6.8	10.8	0.0
2022-23	T	00			State			All	All	GR11	494400	18435	15180	1321	1082	852	0	82.3	7.2	5.9	4.6	0.0
2022-23	T	00			State			All	No 	GR11	465193	16069	13351	1109	926	683	0	83.1	6.9	5.8	4.3	0.0
2022-23	T	00			State			All	Yes	GR11	61311	5020	3975	396	337	312	0	79.2	7.9	6.7	6.2	0.0
2022-23	T	00			State			No 	All	GR11	440418	16876	14017	1171	974	714	0	83.1	6.9	5.8	4.2	0.0
2022-23	T	00			State			No 	No 	GR11	421963	15189	12643	1055	864	627	0	83.2	6.9	5.7	4.1	0.0
2022-23	T	00			State			No 	Yes	GR11	38793	3659	2969	256	238	196	0	81.1	7.0	6.5	5.4	0.0
2022-23	T	00			State			Yes	All	GR11	70710	2687	2058	247	183	199	0	76.6	9.2	6.8	7.4	0.0
2022-23	T	00			State			Yes	No 	GR11	48133	1197	953	89	83	72	0	79.6	7.4	6.9	6.0	0.0
2022-23	T	00			State			Yes	Yes	GR11	24181	1562	1160	164	110	128	0	74.3	10.5	7.0	8.2	0.0
2022-23	T	00			State			All	All	GR12	503716	20326	16795	1519	997	1015	0	82.6	7.5	4.9	5.0	0.0
2022-23	T	00			State			All	No 	GR12	450640	15662	13098	1095	742	727	0	83.6	7.0	4.7	4.6	0.0
2022-23	T	00			State			All	Yes	GR12	76617	6898	5558	592	354	394	0	80.6	8.6	5.1	5.7	0.0
2022-23	T	00			State			No 	All	GR12	447594	18171	15178	1276	877	840	0	83.5	7.0	4.8	4.6	0.0
2022-23	T	00			State			No 	No 	GR12	408280	14714	12330	1028	693	663	0	83.8	7.0	4.7	4.5	0.0
2022-23	T	00			State			No 	Yes	GR12	54251	5128	4236	378	256	258	0	82.6	7.4	5.0	5.0	0.0
2022-23	T	00			State			Yes	All	GR12	67343	3041	2340	310	170	221	0	76.9	10.2	5.6	7.3	0.0
2022-23	T	00			State			Yes	No 	GR12	44720	1089	876	80	59	74	0	80.4	7.3	5.4	6.8	0.0
2022-23	T	00			State			Yes	Yes	GR12	24169	2028	1524	238	113	153	0	75.1	11.7	5.6	7.5	0.0
2022-23	T	00			State			All	All	GRKN	523064	21630	18460	1361	1144	665	0	85.3	6.3	5.3	3.1	0.0
2022-23	T	00			State			All	No 	GRKN	521468	21571	18420	1351	1136	664	0	85.4	6.3	5.3	3.1	0.0
2022-23	T	00			State			All	Yes	GRKN	2216	120	78	18	20	4	0	65.0	15.0	16.7	3.3	0.0
2022-23	T	00			State			No 	All	GRKN	467373	20502	17545	1268	1087	602	0	85.6	6.2	5.3	2.9	0.0
2022-23	T	00			State			No 	No 	GRKN	466087	20453	17509	1260	1083	601	0	85.6	6.2	5.3	2.9	0.0
2022-23	T	00			State			No 	Yes	GRKN	1767	96	62	15	16	3	0	64.6	15.6	16.7	3.1	0.0
2022-23	T	00			State			Yes	All	GRKN	59880	1464	1166	138	81	79	0	79.6	9.4	5.5	5.4	0.0
2022-23	T	00			State			Yes	No 	GRKN	59468	1442	1151	135	77	79	0	79.8	9.4	5.3	5.5	0.0
2022-23	T	00			State			Yes	Yes	GRKN	449	24	16	3	4	1	0	66.7	12.5	16.7	4.2	0.0
2022-23	T	00			State			All	All	GX	5851	314	226	40	26	22	0	72.0	12.7	8.3	7.0	0.0
2022-23	T	00			State			All	No 	GX	5297	252	188	29	18	17	0	74.6	11.5	7.1	6.7	0.0
2022-23	T	00			State			All	Yes	GX	898	95	62	15	9	9	0	65.3	15.8	9.5	9.5	0.0
2022-23	T	00			State			No 	All	GX	4485	251	184	29	24	14	0	73.3	11.6	9.6	5.6	0.0
2022-23	T	00			State			No 	No 	GX	4271	221	163	26	18	14	0	73.8	11.8	8.1	6.3	0.0
2022-23	T	00			State			No 	Yes	GX	363	49	36	5	6	2	0	73.5	10.2	12.2	4.1	0.0
2022-23	T	00			State			Yes	All	GX	1648	86	57	14	5	10	0	66.3	16.3	5.8	11.6	0.0
2022-23	T	00			State			Yes	No 	GX	1117	39	29	3	2	5	0	74.4	7.7	5.1	12.8	0.0
2022-23	T	00			State			Yes	Yes	GX	578	48	28	11	3	6	0	58.3	22.9	6.3	12.5	0.0
2022-23	T	00			State			All	All	GZ	3	0	*	*	*	*	*	*	*	*	*	*
2022-23	T	00			State			All	No 	GZ	3	0	*	*	*	*	*	*	*	*	*	*
2022-23	T	00			State			Yes	All	GZ	3	0	*	*	*	*	*	*	*	*	*	*
2022-23	T	00			State			Yes	No 	GZ	3	0	*	*	*	*	*	*	*	*	*	*
2022-23	T	00			State			All	All	HUYN	6019551	237943	198289	16248	14558	8845	3	83.3	6.8	6.1	3.7	0.0
2022-23	T	00			State			All	No 	HUYN	5860867	226944	190416	14695	13781	8049	3	83.9	6.5	6.1	3.5	0.0
2022-23	T	00			State			All	Yes	HUYN	256156	18781	14047	2160	1418	1156	0	74.8	11.5	7.6	6.2	0.0
2022-23	T	00			State			No 	All	HUYN	5329421	220680	185359	14257	13424	7637	3	84.0	6.5	6.1	3.5	0.0
2022-23	T	00			State			No 	No 	HUYN	5250143	215185	180948	13816	13027	7391	3	84.1	6.4	6.1	3.4	0.0
2022-23	T	00			State			No 	Yes	HUYN	134499	10537	8393	865	815	464	0	79.7	8.2	7.7	4.4	0.0
2022-23	T	00			State			Yes	All	HUYN	787503	24532	18467	2723	1778	1564	0	75.3	11.1	7.2	6.4	0.0
2022-23	T	00			State			Yes	No 	HUYN	666703	16005	12580	1393	1167	865	0	78.6	8.7	7.3	5.4	0.0
2022-23	T	00			State			Yes	Yes	HUYN	127150	8863	6142	1357	642	722	0	69.3	15.3	7.2	8.1	0.0
2022-23	T	00			State			All	All	HUYY	6019551	8537	6976	778	175	606	2	81.7	9.1	2.0	7.1	0.0
2022-23	T	00			State			All	No 	HUYY	5860867	7169	5874	646	145	502	2	81.9	9.0	2.0	7.0	0.0
2022-23	T	00			State			All	Yes	HUYY	256156	2300	1780	258	52	210	0	77.4	11.2	2.3	9.1	0.0
2022-23	T	00			State			No 	All	HUYY	5329421	8083	6635	724	158	564	2	82.1	9.0	2.0	7.0	0.0
2022-23	T	00			State			No 	No 	HUYY	5250143	6831	5615	606	131	477	2	82.2	8.9	1.9	7.0	0.0
2022-23	T	00			State			No 	Yes	HUYY	134499	1995	1560	220	42	173	0	78.2	11.0	2.1	8.7	0.0
2022-23	T	00			State			Yes	All	HUYY	787503	931	685	125	39	82	0	73.6	13.4	4.2	8.8	0.0
2022-23	T	00			State			Yes	No 	HUYY	666703	528	402	65	22	39	0	76.1	12.3	4.2	7.4	0.0
2022-23	T	00			State			Yes	Yes	HUYY	127150	434	306	63	18	47	0	70.5	14.5	4.1	10.8	0.0
2022-23	T	00			State			All	All	RA	582803	7056	5288	810	804	154	0	74.9	11.5	11.4	2.2	0.0
2022-23	T	00			State			All	No 	RA	577410	6877	5154	779	795	149	0	74.9	11.3	11.6	2.2	0.0
2022-23	T	00			State			All	Yes	RA	9503	284	217	47	11	9	0	76.4	16.5	3.9	3.2	0.0
2022-23	T	00			State			No 	All	RA	546740	6700	5021	757	777	145	0	74.9	11.3	11.6	2.2	0.0
2022-23	T	00			State			No 	No 	RA	544438	6646	4974	751	777	144	0	74.8	11.3	11.7	2.2	0.0
2022-23	T	00			State			No 	Yes	RA	3510	108	87	16	1	4	0	80.6	14.8	0.9	3.7	0.0
2022-23	T	00			State			Yes	All	RA	40782	456	346	66	31	13	0	75.9	14.5	6.8	2.9	0.0
2022-23	T	00			State			Yes	No 	RA	35124	283	220	36	21	6	0	77.7	12.7	7.4	2.1	0.0
2022-23	T	00			State			Yes	Yes	RA	5885	177	130	30	10	7	0	73.4	16.9	5.6	4.0	0.0
2022-23	T	00			State			All	All	RB	308444	20077	13758	2496	2760	1063	0	68.5	12.4	13.7	5.3	0.0
2022-23	T	00			State			All	No 	RB	295068	18651	12950	2161	2610	930	0	69.4	11.6	14.0	5.0	0.0
2022-23	T	00			State			All	Yes	RB	21715	2473	1532	447	285	209	0	61.9	18.1	11.5	8.5	0.0
2022-23	T	00			State			No 	All	RB	259947	17840	12419	2063	2468	890	0	69.6	11.6	13.8	5.0	0.0
2022-23	T	00			State			No 	No 	RB	254046	17262	12018	1972	2416	856	0	69.6	11.4	14.0	5.0	0.0
2022-23	T	00			State			No 	Yes	RB	11078	1261	867	171	139	84	0	68.8	13.6	11.0	6.7	0.0
2022-23	T	00			State			Yes	All	RB	57868	3383	2086	611	456	230	0	61.7	18.1	13.5	6.8	0.0
2022-23	T	00			State			Yes	No 	RB	47201	2115	1392	309	305	109	0	65.8	14.6	14.4	5.2	0.0
2022-23	T	00			State			Yes	Yes	RB	11266	1319	731	304	156	128	0	55.4	23.0	11.8	9.7	0.0
2022-23	T	00			State			All	All	RD	63678	2131	1534	264	221	112	0	72.0	12.4	10.4	5.3	0.0
2022-23	T	00			State			All	No 	RD	61873	2027	1454	254	217	102	0	71.7	12.5	10.7	5.0	0.0
2022-23	T	00			State			All	Yes	RD	3113	217	165	18	16	18	0	76.0	8.3	7.4	8.3	0.0
2022-23	T	00			State			No 	All	RD	51197	1893	1367	243	198	85	0	72.2	12.8	10.5	4.5	0.0
2022-23	T	00			State			No 	No 	RD	50400	1842	1323	239	196	84	0	71.8	13.0	10.6	4.6	0.0
2022-23	T	00			State			No 	Yes	RD	1293	119	98	10	9	2	0	82.4	8.4	7.6	1.7	0.0
2022-23	T	00			State			Yes	All	RD	14819	364	259	34	40	31	0	71.2	9.3	11.0	8.5	0.0
2022-23	T	00			State			Yes	No 	RD	12254	242	170	25	30	17	0	70.2	10.3	12.4	7.0	0.0
2022-23	T	00			State			Yes	Yes	RD	2738	130	94	9	11	16	0	72.3	6.9	8.5	12.3	0.0
2022-23	T	00			State			All	All	RF	134975	2695	2406	164	69	56	0	89.3	6.1	2.6	2.1	0.0
2022-23	T	00			State			All	No 	RF	133778	2632	2360	153	67	52	0	89.7	5.8	2.5	2.0	0.0
2022-23	T	00			State			All	Yes	RF	2224	117	91	17	3	6	0	77.8	14.5	2.6	5.1	0.0
2022-23	T	00			State			No 	All	RF	124218	2598	2327	153	68	50	0	89.6	5.9	2.6	1.9	0.0
2022-23	T	00			State			No 	No 	RF	123359	2559	2297	147	66	49	0	89.8	5.7	2.6	1.9	0.0
2022-23	T	00			State			No 	Yes	RF	1307	69	53	11	3	2	0	76.8	15.9	4.3	2.9	0.0
2022-23	T	00			State			Yes	All	RF	11839	150	122	18	1	9	0	81.3	12.0	0.7	6.0	0.0
2022-23	T	00			State			Yes	No 	RF	10982	99	82	11	1	5	0	82.8	11.1	1.0	5.1	0.0
2022-23	T	00			State			Yes	Yes	RF	934	52	41	7	0	4	0	78.8	13.5	0.0	7.7	0.0
2022-23	T	00			State			All	All	RH	3375994	178878	154933	9746	7885	6310	4	86.6	5.4	4.4	3.5	0.0
2022-23	T	00			State			All	No 	RH	3274551	170948	148857	8888	7428	5771	4	87.1	5.2	4.3	3.4	0.0
2022-23	T	00			State			All	Yes	RH	164019	13914	10969	1291	830	824	0	78.8	9.3	6.0	5.9	0.0
2022-23	T	00			State			No 	All	RH	3007900	167757	146099	8696	7326	5632	4	87.1	5.2	4.4	3.4	0.0
2022-23	T	00			State			No 	No 	RH	2954373	163051	142192	8370	7067	5418	4	87.2	5.1	4.3	3.3	0.0
2022-23	T	00			State			No 	Yes	RH	91943	8724	7185	634	505	400	0	82.4	7.3	5.8	4.6	0.0
2022-23	T	00			State			Yes	All	RH	421798	15878	12619	1470	881	908	0	79.5	9.3	5.5	5.7	0.0
2022-23	T	00			State			Yes	No 	RH	350076	10463	8644	789	553	477	0	82.6	7.5	5.3	4.6	0.0
2022-23	T	00			State			Yes	Yes	RH	75469	5656	4162	700	348	446	0	73.6	12.4	6.2	7.9	0.0
2022-23	T	00			State			All	All	RI	26981	1909	1454	196	174	85	0	76.2	10.3	9.1	4.5	0.0
2022-23	T	00			State			All	No 	RI	25721	1744	1344	163	163	74	0	77.1	9.3	9.3	4.2	0.0
2022-23	T	00			State			All	Yes	RI	1966	267	180	49	21	17	0	67.4	18.4	7.9	6.4	0.0
2022-23	T	00			State			No 	All	RI	23809	1653	1252	170	161	70	0	75.7	10.3	9.7	4.2	0.0
2022-23	T	00			State			No 	No 	RI	23057	1550	1174	155	155	66	0	75.7	10.0	10.0	4.3	0.0
2022-23	T	00			State			No 	Yes	RI	1277	179	126	29	15	9	0	70.4	16.2	8.4	5.0	0.0
2022-23	T	00			State			Yes	All	RI	3863	344	268	35	21	20	0	77.9	10.2	6.1	5.8	0.0
2022-23	T	00			State			Yes	No 	RI	3144	255	216	13	15	11	0	84.7	5.1	5.9	4.3	0.0
2022-23	T	00			State			Yes	Yes	RI	746	95	58	22	6	9	0	61.1	23.2	6.3	9.5	0.0
2022-23	T	00			State			All	All	RP	25509	1480	1188	96	148	48	0	80.3	6.5	10.0	3.2	0.0
2022-23	T	00			State			All	No 	RP	24682	1389	1131	77	141	40	0	81.4	5.5	10.2	2.9	0.0
2022-23	T	00			State			All	Yes	RP	1270	142	96	25	10	11	0	67.6	17.6	7.0	7.7	0.0
2022-23	T	00			State			No 	All	RP	23118	1372	1116	79	136	41	0	81.3	5.8	9.9	3.0	0.0
2022-23	T	00			State			No 	No 	RP	22727	1327	1083	73	133	38	0	81.6	5.5	10.0	2.9	0.0
2022-23	T	00			State			No 	Yes	RP	675	81	61	10	6	4	0	75.3	12.3	7.4	4.9	0.0
2022-23	T	00			State			Yes	All	RP	2872	158	112	19	17	10	0	70.9	12.0	10.8	6.3	0.0
2022-23	T	00			State			Yes	No 	RP	2270	90	71	4	13	2	0	78.9	4.4	14.4	2.2	0.0
2022-23	T	00			State			Yes	Yes	RP	627	68	41	15	4	8	0	60.3	22.1	5.9	11.8	0.0
2022-23	T	00			State			All	All	RT	266125	7584	5751	750	760	322	1	75.8	9.9	10.0	4.2	0.0
2022-23	T	00			State			All	No 	RT	260997	7077	5425	653	714	284	1	76.7	9.2	10.1	4.0	0.0
2022-23	T	00			State			All	Yes	RT	8506	781	519	132	77	53	0	66.5	16.9	9.9	6.8	0.0
2022-23	T	00			State			No 	All	RT	232697	6871	5281	639	698	252	1	76.9	9.3	10.2	3.7	0.0
2022-23	T	00			State			No 	No 	RT	230458	6621	5102	611	670	237	1	77.1	9.2	10.1	3.6	0.0
2022-23	T	00			State			No 	Yes	RT	3809	419	295	55	47	22	0	70.4	13.1	11.2	5.3	0.0
2022-23	T	00			State			Yes	All	RT	37834	1087	720	159	114	94	0	66.2	14.6	10.5	8.6	0.0
