Academic Year	Aggregate Level	County Code	District Code	School Code	County Name	District Name	School Name	Charter School	DASS	Reporting Category	Cumulative Enrollment	Homeless Student Enrollment	Temporarily Doubled Up	Temporary Shelters	Hotels/Motels	Temporarily Unsheltered	Missing/Unknown	Temporarily Doubled Up (percent)	Temporary Shelters (percent)	Hotels/Motels (percent)	Temporarily Unsheltered (percent)	Missing/Unknown (percent)
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	GR01	172	5	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	GR02	173	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	GR02	173	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	GR02	173	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	GR02	173	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	GR03	163	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	GR03	163	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	GR03	163	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	GR03	163	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	GR04	161	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	GR04	161	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	GR04	161	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	GR04	161	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	GR05	185	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	GR05	185	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	GR05	185	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	GR05	185	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	GR06	195	4	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	GR06	195	4	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	GR06	195	4	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	GR06	195	4	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	GR07	158	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	GR07	158	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	Yes	GR07	1	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	GR07	158	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	GR07	158	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	Yes	GR07	1	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	GR08	198	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	GR08	198	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	Yes	GR08	3	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	GR08	198	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	GR08	198	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	Yes	GR08	3	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	GR09	173	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	GR09	172	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	Yes	GR09	3	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	GR09	173	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	GR09	172	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	Yes	GR09	3	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	GR10	172	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	GR10	172	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	Yes	GR10	3	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	GR10	172	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	GR10	172	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	Yes	GR10	3	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	GR11	149	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	GR11	145	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	Yes	GR11	11	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	GR11	149	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	GR11	145	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	Yes	GR11	11	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	GR12	194	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	GR12	183	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	Yes	GR12	18	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	GR12	194	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	GR12	183	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	Yes	GR12	18	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	GRKN	219	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	GRKN	219	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	GRKN	219	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	GRKN	219	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	RA	4	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	RA	4	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	Yes	RA	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	RA	4	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	RA	4	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	Yes	RA	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	RB	5	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	RB	5	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	Yes	RB	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	RB	5	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	RB	5	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	Yes	RB	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	RD	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	RD	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	Yes	RD	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	RD	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	RD	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	Yes	RD	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	RF	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	RF	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	Yes	RF	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	RF	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	RF	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	Yes	RF	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	RH	2229	32	31	0	1	0	0	96.9	0.0	3.1	0.0	0.0
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	RH	2214	30	29	0	1	0	0	96.7	0.0	3.3	0.0	0.0
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	Yes	RH	38	4	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	RH	2229	32	31	0	1	0	0	96.9	0.0	3.1	0.0	0.0
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	RH	2214	30	29	0	1	0	0	96.7	0.0	3.3	0.0	0.0
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	Yes	RH	38	4	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	RI	1	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	RI	1	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	Yes	RI	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	RI	1	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	RI	1	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	Yes	RI	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	RP	3	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	RP	3	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	Yes	RP	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	RP	3	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	RP	3	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	Yes	RP	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	RT	1	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	RT	1	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	Yes	RT	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	RT	1	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	RT	1	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	Yes	RT	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	RW	69	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	RW	68	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	Yes	RW	1	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	RW	69	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	RW	68	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	Yes	RW	1	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	SD	280	8	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	SD	278	7	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	Yes	SD	4	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	SD	280	8	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	SD	278	7	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	Yes	SD	4	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	SE	918	13	12	0	1	0	0	92.3	0.0	7.7	0.0	0.0
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	SE	910	12	11	0	1	0	0	91.7	0.0	8.3	0.0	0.0
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	Yes	SE	16	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	SE	918	13	12	0	1	0	0	92.3	0.0	7.7	0.0	0.0
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	SE	910	12	11	0	1	0	0	91.7	0.0	8.3	0.0	0.0
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	Yes	SE	16	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	SM	289	9	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	SM	287	9	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	Yes	SM	6	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	SM	289	9	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	SM	287	9	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	Yes	SM	6	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	All	TA	2312	32	31	0	1	0	0	96.9	0.0	3.1	0.0	0.0
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	No 	TA	2296	30	29	0	1	0	0	96.7	0.0	3.3	0.0	0.0
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		All	Yes	TA	39	4	3	0	1	0	0	75.0	0.0	25.0	0.0	0.0
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	All	TA	2312	32	31	0	1	0	0	96.9	0.0	3.1	0.0	0.0
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	No 	TA	2296	30	29	0	1	0	0	96.7	0.0	3.3	0.0	0.0
2021-22	D	10	73809		Fresno	Firebaugh-Las Deltas Unified		No 	Yes	TA	39	4	3	0	1	0	0	75.0	0.0	25.0	0.0	0.0
2021-22	D	10	62158		Fresno	Fowler Unified		All	All	GR01	164	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	No 	GR01	164	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	All	GR01	164	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	No 	GR01	164	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	All	GR02	207	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	No 	GR02	207	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	All	GR02	207	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	No 	GR02	207	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	All	GR03	184	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	No 	GR03	184	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	All	GR03	184	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	No 	GR03	184	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	All	GR04	178	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	No 	GR04	178	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	All	GR04	178	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	No 	GR04	178	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	All	GR05	208	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	No 	GR05	208	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	All	GR05	208	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	No 	GR05	208	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	All	GR06	212	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	No 	GR06	212	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	All	GR06	212	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	No 	GR06	212	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	All	GR07	208	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	No 	GR07	208	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	All	GR07	208	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	No 	GR07	208	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	All	GR08	215	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	No 	GR08	215	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	All	GR08	215	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	No 	GR08	215	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	All	GR09	225	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	No 	GR09	225	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	All	GR09	225	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	No 	GR09	225	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	All	GR10	216	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	No 	GR10	210	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	Yes	GR10	12	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	All	GR10	216	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	No 	GR10	210	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	Yes	GR10	12	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	All	GR11	230	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	No 	GR11	222	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	Yes	GR11	13	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	All	GR11	230	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	No 	GR11	222	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	Yes	GR11	13	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	All	GR12	226	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	No 	GR12	226	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	Yes	GR12	7	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	All	GR12	226	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	No 	GR12	226	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	Yes	GR12	7	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	All	GRKN	202	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	No 	GRKN	202	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	All	GRKN	202	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	No 	GRKN	202	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	All	RA	223	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	No 	RA	223	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	Yes	RA	2	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	All	RA	223	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	No 	RA	223	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	Yes	RA	2	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	All	RB	25	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	No 	RB	24	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	Yes	RB	2	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	All	RB	25	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	No 	RB	24	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	Yes	RB	2	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	All	RD	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	No 	RD	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		All	Yes	RD	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	All	RD	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	10	62158		Fresno	Fowler Unified		No 	No 	RD	0	0	*	*	*	*	*	*	*	*	*	*
